"anho","mes","idprovincia","tasa_de_paro"
2005,9,38,10.5963302752294
2005,9,39,7.05705705705705
2005,9,40,6.48648648648648
2005,9,41,14.4016472868217
2005,9,42,4.26540284360191
2005,9,43,6.26538987688098
2005,9,44,4.16666666666666
2005,9,45,8.3065953654189
2005,9,46,7.85134557881248
2005,9,47,7.9062375844259
2005,9,48,8.00806303829944
2005,9,49,11.9076549210207
2005,9,50,5.19857206604195
2005,10,1,6.43500643500643
2005,10,2,10.7717934480844
2005,10,3,10.2752522107361
2005,10,4,9.85065141404512
2005,10,5,8.52601156069365
2005,10,6,16.6072701354241
2005,10,7,7.48880748880748
2005,10,8,6.50767105358831
2005,10,9,6.45905420991927
2005,10,10,12.867859203693
2005,10,11,17.3929518757105
2005,10,12,6.57620041753653
2005,10,13,9.99537251272559
2005,10,14,15.6658739595719
2005,10,15,9.06309751434034
2005,10,16,7.65550239234449
2005,10,17,6.69092945128779
2005,10,18,13.1373077960615
2005,10,19,7.0259865255053
2005,10,20,5.37416931522682
2005,10,21,16.5057471264368
2005,10,22,6.70498084291188
2005,10,23,17.0505200594354
2005,10,24,10.8018867924528
2005,10,25,6.84596577017115
2005,10,26,6.70535138620245
2005,10,27,7.49336870026526
2005,10,28,5.90054191903092
2005,10,29,11.0645933014354
2005,10,30,7.43169398907104
2005,10,31,5.92911560119244
2005,10,32,9.48957584471602
2005,10,33,9.31596091205211
2005,10,34,5.22193211488251
2005,10,35,11.9952019192323
2005,10,36,9.68550592525068
2005,10,37,11.9248217757615
2005,10,38,9.60886276283066
2005,10,39,8
2005,10,40,5.05992010652463
2005,10,41,12.9997634255973
2005,10,42,4.03800475059383
2005,10,43,7.43710257119159
2005,10,44,5.5379746835443
2005,10,45,9.48096885813148
2005,10,46,7.08628939118958
2005,10,47,8.12749003984064
2005,10,48,7.12495524525601
2005,10,49,10.7904642409034
2005,10,50,5.54685752628048
2005,11,1,6.43500643500643
2005,11,2,10.7717934480844
2005,11,3,10.2752522107361
2005,11,4,9.85065141404512
2005,11,5,8.52601156069365
2005,11,6,16.6072701354241
2005,11,7,7.48880748880748
2005,11,8,6.50767105358831
2005,11,9,6.45905420991927
2005,11,10,12.867859203693
2005,11,11,17.3929518757105
2005,11,12,6.57620041753653
2005,11,13,9.99537251272559
2005,11,14,15.6658739595719
2005,11,15,9.06309751434034
2005,11,16,7.65550239234449
2005,11,17,6.69092945128779
2005,11,18,13.1373077960615
2005,11,19,7.0259865255053
2005,11,20,5.37416931522682
2005,11,21,16.5057471264368
2005,11,22,6.70498084291188
2005,11,23,17.0505200594354
2005,11,24,10.8018867924528
2005,11,25,6.84596577017115
2005,11,26,6.70535138620245
2005,11,27,7.49336870026526
2005,11,28,5.90054191903092
2005,11,29,11.0645933014354
2005,11,30,7.43169398907104
2005,11,31,5.92911560119244
2005,11,32,9.48957584471602
2005,11,33,9.31596091205211
2005,11,34,5.22193211488251
2005,11,35,11.9952019192323
2005,11,36,9.68550592525068
2005,11,37,11.9248217757615
2005,11,38,9.60886276283066
2005,11,39,8
2005,11,40,5.05992010652463
2005,11,41,12.9997634255973
2005,11,42,4.03800475059383
2005,11,43,7.43710257119159
2005,11,44,5.5379746835443
2005,11,45,9.48096885813148
2005,11,46,7.08628939118958
2005,11,47,8.12749003984064
2005,11,48,7.12495524525601
2005,11,49,10.7904642409034
2005,11,50,5.54685752628048
2005,12,1,6.43500643500643
2005,12,2,10.7717934480844
2005,12,3,10.2752522107361
2005,12,4,9.85065141404512
2005,12,5,8.52601156069365
2005,12,6,16.6072701354241
2005,12,7,7.48880748880748
2005,12,8,6.50767105358831
2005,12,9,6.45905420991927
2005,12,10,12.867859203693
2005,12,11,17.3929518757105
2005,12,12,6.57620041753653
2005,12,13,9.99537251272559
2005,12,14,15.6658739595719
2005,12,15,9.06309751434034
2005,12,16,7.65550239234449
2005,12,17,6.69092945128779
2005,12,18,13.1373077960615
2005,12,19,7.0259865255053
2005,12,20,5.37416931522682
2005,12,21,16.5057471264368
2005,12,22,6.70498084291188
2005,12,23,17.0505200594354
2005,12,24,10.8018867924528
2005,12,25,6.84596577017115
2005,12,26,6.70535138620245
2005,12,27,7.49336870026526
2005,12,28,5.90054191903092
2005,12,29,11.0645933014354
2005,12,30,7.43169398907104
2005,12,31,5.92911560119244
2005,12,32,9.48957584471602
2005,12,33,9.31596091205211
2005,12,34,5.22193211488251
2005,12,35,11.9952019192323
2005,12,36,9.68550592525068
2005,12,37,11.9248217757615
2005,12,38,9.60886276283066
2005,12,39,8
2005,12,40,5.05992010652463
2005,12,41,12.9997634255973
2005,12,42,4.03800475059383
2005,12,43,7.43710257119159
2005,12,44,5.5379746835443
2005,12,45,9.48096885813148
2005,12,46,7.08628939118958
2005,12,47,8.12749003984064
2005,12,48,7.12495524525601
2005,12,49,10.7904642409034
2005,12,50,5.54685752628048
2006,1,1,8.73664362036455
2006,1,2,9.26352128883776
2006,1,3,10.871138996139
2006,1,4,8.47406513872136
2006,1,5,8.63836017569546
2006,1,6,17.3776223776224
2006,1,7,8.4193483100587
2006,1,8,6.97220515415476
2006,1,9,9.44927536231885
2006,1,10,12.8397917871602
2006,1,11,17.1613394216134
2006,1,12,6.52482269503545
2006,1,13,12.2318575992697
2006,1,14,13.2102682434381
2006,1,15,9.5509893455099
2006,1,16,8.0232558139535
2006,1,17,7.44031093836758
2006,1,18,11.1111111111111
2006,1,19,6.14203454894434
2006,1,20,5.74035914041802
2006,1,21,16.6204986149584
2006,1,22,6.39763779527559
2006,1,23,14.6359583952452
2006,1,24,10.2526002971768
2006,1,25,6.60423854115328
2006,1,26,5.82842174197772
2006,1,27,7.62925598991172
2006,1,28,5.87089069080395
2006,1,29,12.3314354210369
2006,1,30,7.75516497070615
2006,1,31,6.22281699565071
2006,1,32,12.271186440678
2006,1,33,10.0599315068493
2006,1,34,8.1151832460733
2006,1,35,12.199379363848
2006,1,36,10.3598441439377
2006,1,37,11.0894941634241
2006,1,38,11.8216617878856
2006,1,39,7.05705705705705
2006,1,40,7.44680851063831
2006,1,41,13.3262133618132
2006,1,42,5.62060889929744
2006,1,43,6.29680998613037
2006,1,44,4.03877221324717
2006,1,45,8.94901144640999
2006,1,46,7.99605943682784
2006,1,47,8.48056537102473
2006,1,48,8.78534590076471
2006,1,49,9.125
2006,1,50,6.57835653345307
2006,2,1,8.73664362036455
2006,2,2,9.26352128883776
2006,2,3,10.871138996139
2006,2,4,8.47406513872136
2006,2,5,8.63836017569546
2006,2,6,17.3776223776224
2006,2,7,8.4193483100587
2006,2,8,6.97220515415476
2006,2,9,9.44927536231885
2006,2,10,12.8397917871602
2006,2,11,17.1613394216134
2006,2,12,6.52482269503545
2006,2,13,12.2318575992697
2006,2,14,13.2102682434381
2006,2,15,9.5509893455099
2006,2,16,8.0232558139535
2006,2,17,7.44031093836758
2006,2,18,11.1111111111111
2006,2,19,6.14203454894434
2006,2,20,5.74035914041802
2006,2,21,16.6204986149584
2006,2,22,6.39763779527559
2006,2,23,14.6359583952452
2006,2,24,10.2526002971768
2006,2,25,6.60423854115328
2006,2,26,5.82842174197772
2006,2,27,7.62925598991172
2006,2,28,5.87089069080395
2006,2,29,12.3314354210369
2006,2,30,7.75516497070615
2006,2,31,6.22281699565071
2006,2,32,12.271186440678
2006,2,33,10.0599315068493
2006,2,34,8.1151832460733
2006,2,35,12.199379363848
2006,2,36,10.3598441439377
2006,2,37,11.0894941634241
2006,2,38,11.8216617878856
2006,2,39,7.05705705705705
2006,2,40,7.44680851063831
2006,2,41,13.3262133618132
2006,2,42,5.62060889929744
2006,2,43,6.29680998613037
2006,2,44,4.03877221324717
2006,2,45,8.94901144640999
2006,2,46,7.99605943682784
2006,2,47,8.48056537102473
2006,2,48,8.78534590076471
2006,2,49,9.125
2006,2,50,6.57835653345307
2006,3,1,8.73664362036455
2006,3,2,9.26352128883776
2006,3,3,10.871138996139
2006,3,4,8.47406513872136
2006,3,5,8.63836017569546
2006,3,6,17.3776223776224
2006,3,7,8.4193483100587
2006,3,8,6.97220515415476
2006,3,9,9.44927536231885
2006,3,10,12.8397917871602
2006,3,11,17.1613394216134
2006,3,12,6.52482269503545
2006,3,13,12.2318575992697
2006,3,14,13.2102682434381
2006,3,15,9.5509893455099
2006,3,16,8.0232558139535
2006,3,17,7.44031093836758
2006,3,18,11.1111111111111
2006,3,19,6.14203454894434
2006,3,20,5.74035914041802
2006,3,21,16.6204986149584
2006,3,22,6.39763779527559
2006,3,23,14.6359583952452
2006,3,24,10.2526002971768
2006,3,25,6.60423854115328
2006,3,26,5.82842174197772
2006,3,27,7.62925598991172
2006,3,28,5.87089069080395
2006,3,29,12.3314354210369
2006,3,30,7.75516497070615
2006,3,31,6.22281699565071
2006,3,32,12.271186440678
2006,3,33,10.0599315068493
2006,3,34,8.1151832460733
2006,3,35,12.199379363848
2006,3,36,10.3598441439377
2006,3,37,11.0894941634241
2006,3,38,11.8216617878856
2006,3,39,7.05705705705705
2006,3,40,7.44680851063831
2006,3,41,13.3262133618132
2006,3,42,5.62060889929744
2006,3,43,6.29680998613037
2006,3,44,4.03877221324717
2006,3,45,8.94901144640999
2006,3,46,7.99605943682784
2006,3,47,8.48056537102473
2006,3,48,8.78534590076471
2006,3,49,9.125
2006,3,50,6.57835653345307
2006,4,1,7.41206030150753
2006,4,2,10.7970604861504
2006,4,3,8.48039796280942
2006,4,4,9.14779499404054
2006,4,5,5.96393897364771
2006,4,6,14.9859943977591
2006,4,7,6.53340736627799
2006,4,8,6.21857251383714
2006,4,9,7.00231481481483
2006,4,10,11.1111111111111
2006,4,11,17.3764258555133
2006,4,12,6.4925899788285
2006,4,13,11.5507048658481
2006,4,14,14.9231678486998
2006,4,15,7.93103448275862
2006,4,16,6.66666666666666
2006,4,17,5.67967698519516
2006,4,18,10.3511530398323
2006,4,19,6.64136622390892
2006,4,20,5.60855738652789
2006,4,21,12.1069920225246
2006,4,22,4.77554918815664
2006,4,23,13.9328444615978
2006,4,24,9.34761441090556
2006,4,25,8.27814569536424
2006,4,26,5.95549738219897
2006,4,27,7.59897828863346
2006,4,28,6.9080070787668
2006,4,29,10.5870175957415
2006,4,30,8.026554013277
2006,4,31,5.70570570570569
2006,4,32,9.10354412786657
2006,4,33,8.08402291534055
2006,4,34,8.77862595419846
2006,4,35,11.1218568665377
2006,4,36,9.16380297823597
2006,4,37,9.02455209024552
2006,4,38,11.4404918752745
2006,4,39,6.52663165791449
2006,4,40,8.6436170212766
2006,4,41,12.1165824421201
2006,4,42,4.8951048951049
2006,4,43,6.52116050039925
2006,4,44,4.47284345047924
2006,4,45,7.71331058020479
2006,4,46,7.54331480876103
2006,4,47,8.1039162466072
2006,4,48,8.20458177943528
2006,4,49,9.76800976800977
2006,4,50,6.18534008364517
2006,5,1,7.41206030150753
2006,5,2,10.7970604861504
2006,5,3,8.48039796280942
2006,5,4,9.14779499404054
2006,5,5,5.96393897364771
2006,5,6,14.9859943977591
2006,5,7,6.53340736627799
2006,5,8,6.21857251383714
2006,5,9,7.00231481481483
2006,5,10,11.1111111111111
2006,5,11,17.3764258555133
2006,5,12,6.4925899788285
2006,5,13,11.5507048658481
2006,5,14,14.9231678486998
2006,5,15,7.93103448275862
2006,5,16,6.66666666666666
2006,5,17,5.67967698519516
2006,5,18,10.3511530398323
2006,5,19,6.64136622390892
2006,5,20,5.60855738652789
2006,5,21,12.1069920225246
2006,5,22,4.77554918815664
2006,5,23,13.9328444615978
2006,5,24,9.34761441090556
2006,5,25,8.27814569536424
2006,5,26,5.95549738219897
2006,5,27,7.59897828863346
2006,5,28,6.9080070787668
2006,5,29,10.5870175957415
2006,5,30,8.026554013277
2006,5,31,5.70570570570569
2006,5,32,9.10354412786657
2006,5,33,8.08402291534055
2006,5,34,8.77862595419846
2006,5,35,11.1218568665377
2006,5,36,9.16380297823597
2006,5,37,9.02455209024552
2006,5,38,11.4404918752745
2006,5,39,6.52663165791449
2006,5,40,8.6436170212766
2006,5,41,12.1165824421201
2006,5,42,4.8951048951049
2006,5,43,6.52116050039925
2006,5,44,4.47284345047924
2006,5,45,7.71331058020479
2006,5,46,7.54331480876103
2006,5,47,8.1039162466072
2006,5,48,8.20458177943528
2006,5,49,9.76800976800977
2006,5,50,6.18534008364517
2006,6,1,7.41206030150753
2006,6,2,10.7970604861504
2006,6,3,8.48039796280942
2006,6,4,9.14779499404054
2006,6,5,5.96393897364771
2006,6,6,14.9859943977591
2006,6,7,6.53340736627799
2006,6,8,6.21857251383714
2006,6,9,7.00231481481483
2006,6,10,11.1111111111111
2006,6,11,17.3764258555133
2006,6,12,6.4925899788285
2006,6,13,11.5507048658481
2006,6,14,14.9231678486998
2006,6,15,7.93103448275862
2006,6,16,6.66666666666666
2006,6,17,5.67967698519516
2006,6,18,10.3511530398323
2006,6,19,6.64136622390892
2006,6,20,5.60855738652789
2006,6,21,12.1069920225246
2006,6,22,4.77554918815664
2006,6,23,13.9328444615978
2006,6,24,9.34761441090556
2006,6,25,8.27814569536424
2006,6,26,5.95549738219897
2006,6,27,7.59897828863346
2006,6,28,6.9080070787668
2006,6,29,10.5870175957415
2006,6,30,8.026554013277
2006,6,31,5.70570570570569
2006,6,32,9.10354412786657
2006,6,33,8.08402291534055
2006,6,34,8.77862595419846
2006,6,35,11.1218568665377
2006,6,36,9.16380297823597
2006,6,37,9.02455209024552
2006,6,38,11.4404918752745
2006,6,39,6.52663165791449
2006,6,40,8.6436170212766
2006,6,41,12.1165824421201
2006,6,42,4.8951048951049
2006,6,43,6.52116050039925
2006,6,44,4.47284345047924
2006,6,45,7.71331058020479
2006,6,46,7.54331480876103
2006,6,47,8.1039162466072
2006,6,48,8.20458177943528
2006,6,49,9.76800976800977
2006,6,50,6.18534008364517
2006,7,1,6.87929956222639
2006,7,2,11.7713004484305
2006,7,3,8.72791519434629
2006,7,4,10.1497005988024
2006,7,5,5.52486187845304
2006,7,6,11.4812189936215
2006,7,7,4.71732084983794
2006,7,8,6.28695025234319
2006,7,9,6.355455568054
2006,7,10,10.5593607305936
2006,7,11,13.088905775076
2006,7,12,5.36344389555398
2006,7,13,9.87105380168965
2006,7,14,14.4109909383221
2006,7,15,6.87109596819988
2006,7,16,6.54827968923417
2006,7,17,5.46419098143237
2006,7,18,11.9548486403284
2006,7,19,7.21649484536083
2006,7,20,5.27681660899654
2006,7,21,14.1080822572932
2006,7,22,5.6390977443609
2006,7,23,13.0970724191063
2006,7,24,8.30985915492957
2006,7,25,6.52591170825336
2006,7,26,5.71057754704736
2006,7,27,6.34115409004439
2006,7,28,5.96559032539584
2006,7,29,10.803324099723
2006,7,30,7.88710907704043
2006,7,31,4.98696219035202
2006,7,32,6.34920634920636
2006,7,33,9.40134907251264
2006,7,34,5.66037735849057
2006,7,35,12.6198695818949
2006,7,36,8.0414188147169
2006,7,37,9.69899665551839
2006,7,38,10.9165585819282
2006,7,39,6.36966126656849
2006,7,40,7.92207792207791
2006,7,41,13.0393551446183
2006,7,42,4.66200466200466
2006,7,43,5.80204778156996
2006,7,44,3.7037037037037
2006,7,45,7.67676767676768
2006,7,46,8.61310299869622
2006,7,47,7.52482811306341
2006,7,48,7.51231527093595
2006,7,49,8.82002383790227
2006,7,50,5.14172709294661
2006,8,1,6.87929956222639
2006,8,2,11.7713004484305
2006,8,3,8.72791519434629
2006,8,4,10.1497005988024
2006,8,5,5.52486187845304
2006,8,6,11.4812189936215
2006,8,7,4.71732084983794
2006,8,8,6.28695025234319
2006,8,9,6.355455568054
2006,8,10,10.5593607305936
2006,8,11,13.088905775076
2006,8,12,5.36344389555398
2006,8,13,9.87105380168965
2006,8,14,14.4109909383221
2006,8,15,6.87109596819988
2006,8,16,6.54827968923417
2006,8,17,5.46419098143237
2006,8,18,11.9548486403284
2006,8,19,7.21649484536083
2006,8,20,5.27681660899654
2006,8,21,14.1080822572932
2006,8,22,5.6390977443609
2006,8,23,13.0970724191063
2006,8,24,8.30985915492957
2006,8,25,6.52591170825336
2006,8,26,5.71057754704736
2006,8,27,6.34115409004439
2006,8,28,5.96559032539584
2006,8,29,10.803324099723
2006,8,30,7.88710907704043
2006,8,31,4.98696219035202
2006,8,32,6.34920634920636
2006,8,33,9.40134907251264
2006,8,34,5.66037735849057
2006,8,35,12.6198695818949
2006,8,36,8.0414188147169
2006,8,37,9.69899665551839
2006,8,38,10.9165585819282
2006,8,39,6.36966126656849
2006,8,40,7.92207792207791
2006,8,41,13.0393551446183
2006,8,42,4.66200466200466
2006,8,43,5.80204778156996
2006,8,44,3.7037037037037
2006,8,45,7.67676767676768
2006,8,46,8.61310299869622
2006,8,47,7.52482811306341
2006,8,48,7.51231527093595
2006,8,49,8.82002383790227
2006,8,50,5.14172709294661
2006,9,1,6.87929956222639
2006,9,2,11.7713004484305
2006,9,3,8.72791519434629
2006,9,4,10.1497005988024
2006,9,5,5.52486187845304
2006,9,6,11.4812189936215
2006,9,7,4.71732084983794
2006,9,8,6.28695025234319
2006,9,9,6.355455568054
2006,9,10,10.5593607305936
2006,9,11,13.088905775076
2006,9,12,5.36344389555398
2006,9,13,9.87105380168965
2006,9,14,14.4109909383221
2006,9,15,6.87109596819988
2006,9,16,6.54827968923417
2006,9,17,5.46419098143237
2006,9,18,11.9548486403284
2006,9,19,7.21649484536083
2006,9,20,5.27681660899654
2006,9,21,14.1080822572932
2006,9,22,5.6390977443609
2006,9,23,13.0970724191063
2006,9,24,8.30985915492957
2006,9,25,6.52591170825336
2006,9,26,5.71057754704736
2006,9,27,6.34115409004439
2006,9,28,5.96559032539584
2006,9,29,10.803324099723
2006,9,30,7.88710907704043
2006,9,31,4.98696219035202
2006,9,32,6.34920634920636
2006,9,33,9.40134907251264
2006,9,34,5.66037735849057
2006,9,35,12.6198695818949
2006,9,36,8.0414188147169
2006,9,37,9.69899665551839
2006,9,38,10.9165585819282
2006,9,39,6.36966126656849
2006,9,40,7.92207792207791
2006,9,41,13.0393551446183
2006,9,42,4.66200466200466
2006,9,43,5.80204778156996
2006,9,44,3.7037037037037
2006,9,45,7.67676767676768
2006,9,46,8.61310299869622
2006,9,47,7.52482811306341
2006,9,48,7.51231527093595
2006,9,49,8.82002383790227
2006,9,50,5.14172709294661
2006,10,1,6.18892508143322
2006,10,2,8.19764177428411
2006,10,3,10.4188665962689
2006,10,4,9.25758941989781
2006,10,5,7.26256983240222
2006,10,6,14.6090534979424
2006,10,7,6.33441126117559
2006,10,8,6.70341075838373
2006,10,9,5.45961002785516
2006,10,10,10.1809954751131
2006,10,11,13.7407551576489
2006,10,12,6.62251655629139
2006,10,13,10.1214574898785
2006,10,14,15.3933865450399
2006,10,15,8.12416171680398
2006,10,16,6.57894736842105
2006,10,17,6.92307692307693
2006,10,18,10.5385810460901
2006,10,19,6.61831368993654
2006,10,20,6.44514465769121
2006,10,21,13.4146341463415
2006,10,22,5.18378887841659
2006,10,23,12.865275142315
2006,10,24,7.75413711583925
2006,10,25,4.16061925495887
2006,10,26,6.88102893890674
2006,10,27,4.66155810983396
2006,10,28,6.45787223721311
2006,10,29,10.3721869590306
2006,10,30,7.84578457845786
2006,10,31,4.58715596330275
2006,10,32,8.21529745042493
2006,10,33,9.106419279164
2006,10,34,6.2169312169312
2006,10,35,11.9411650861235
2006,10,36,8.62068965517241
2006,10,37,10.3670315518352
2006,10,38,10.7212900414034
2006,10,39,5.88019110621095
2006,10,40,6.13577023498693
2006,10,41,12.8860613071139
2006,10,42,5.73394495412844
2006,10,43,6.44323200831384
2006,10,44,2.82131661442006
2006,10,45,7.43801652892562
2006,10,46,7.59393748026524
2006,10,47,7.98449612403101
2006,10,48,7.42677824267783
2006,10,49,9.06832298136646
2006,10,50,5.2209705372617
2006,11,1,6.18892508143322
2006,11,2,8.19764177428411
2006,11,3,10.4188665962689
2006,11,4,9.25758941989781
2006,11,5,7.26256983240222
2006,11,6,14.6090534979424
2006,11,7,6.33441126117559
2006,11,8,6.70341075838373
2006,11,9,5.45961002785516
2006,11,10,10.1809954751131
2006,11,11,13.7407551576489
2006,11,12,6.62251655629139
2006,11,13,10.1214574898785
2006,11,14,15.3933865450399
2006,11,15,8.12416171680398
2006,11,16,6.57894736842105
2006,11,17,6.92307692307693
2006,11,18,10.5385810460901
2006,11,19,6.61831368993654
2006,11,20,6.44514465769121
2006,11,21,13.4146341463415
2006,11,22,5.18378887841659
2006,11,23,12.865275142315
2006,11,24,7.75413711583925
2006,11,25,4.16061925495887
2006,11,26,6.88102893890674
2006,11,27,4.66155810983396
2006,11,28,6.45787223721311
2006,11,29,10.3721869590306
2006,11,30,7.84578457845786
2006,11,31,4.58715596330275
2006,11,32,8.21529745042493
2006,11,33,9.106419279164
2006,11,34,6.2169312169312
2006,11,35,11.9411650861235
2006,11,36,8.62068965517241
2006,11,37,10.3670315518352
2006,11,38,10.7212900414034
2006,11,39,5.88019110621095
2006,11,40,6.13577023498693
2006,11,41,12.8860613071139
2006,11,42,5.73394495412844
2006,11,43,6.44323200831384
2006,11,44,2.82131661442006
2006,11,45,7.43801652892562
2006,11,46,7.59393748026524
2006,11,47,7.98449612403101
2006,11,48,7.42677824267783
2006,11,49,9.06832298136646
2006,11,50,5.2209705372617
2006,12,1,6.18892508143322
2006,12,2,8.19764177428411
2006,12,3,10.4188665962689
2006,12,4,9.25758941989781
2006,12,5,7.26256983240222
2006,12,6,14.6090534979424
2006,12,7,6.33441126117559
2006,12,8,6.70341075838373
2006,12,9,5.45961002785516
2006,12,10,10.1809954751131
2006,12,11,13.7407551576489
2006,12,12,6.62251655629139
2006,12,13,10.1214574898785
2006,12,14,15.3933865450399
2006,12,15,8.12416171680398
2006,12,16,6.57894736842105
2006,12,17,6.92307692307693
2006,12,18,10.5385810460901
2006,12,19,6.61831368993654
2006,12,20,6.44514465769121
2006,12,21,13.4146341463415
2006,12,22,5.18378887841659
2006,12,23,12.865275142315
2006,12,24,7.75413711583925
2006,12,25,4.16061925495887
2006,12,26,6.88102893890674
2006,12,27,4.66155810983396
